Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664735237.6524298,520,68220,0,GPS1_Frame,42.34003466666666,-71.08858033333333,58.3,327949.06989736273,4689643.587787554,19,T
1664735238.6522174,521,68320,0,GPS1_Frame,42.34003500000001,-71.08857933333334,58.1,327949.1531869508,4689643.622778201,19,T
1664735239.6546676,522,68420,0,GPS1_Frame,42.340035500000006,-71.08857766666667,57.8,327949.2918514045,4689643.674926921,19,T
1664735240.6493309,523,68520,0,GPS1_Frame,42.34003616666667,-71.088576,57.5,327949.4309704391,4689643.745582716,19,T
1664735241.653885,524,68620,0,GPS1_Frame,42.34003633333334,-71.08857450000001,57.2,327949.5549956472,4689643.761054548,19,T
1664735242.6526089,525,68720,0,GPS1_Frame,42.34003733333334,-71.08857283333333,56.8,327949.69502384856,4689643.86872449,19,T
1664735243.6563556,526,68820,0,GPS1_Frame,42.340038500000006,-71.08857133333332,56.4,327949.82177656126,4689643.995238749,19,T
1664735244.6511092,527,68920,0,GPS1_Frame,42.340039499999996,-71.08857016666666,56.0,327949.9206145447,4689644.103920436,19,T
1664735245.6524508,528,69020,0,GPS1_Frame,42.34004066666667,-71.08856933333333,55.6,327949.9924469771,4689644.231783694,19,T
1664735246.6535127,529,69120,0,GPS1_Frame,42.34004166666667,-71.08856850000001,55.3,327950.06382481917,4689644.34113988,19,T
1664735247.653568,530,69220,0,GPS1_Frame,42.340042666666676,-71.08856766666666,54.9,327950.13520265906,4689644.450496067,19,T
1664735248.6500254,531,69320,0,GPS1_Frame,42.340043666666666,-71.0885675,54.7,327950.15166022745,4689644.561201243,19,T
1664735249.6534503,532,69420,0,GPS1_Frame,42.340044166666665,-71.0885675,54.6,327950.15302397776,4689644.616722455,19,T
1664735250.6525402,533,69520,0,GPS1_Frame,42.340044999999996,-71.08856733333333,54.4,327950.1690269643,4689644.708920563,19,T
1664735251.65435,534,69620,0,GPS1_Frame,42.340045666666676,-71.08856716666666,54.4,327950.18457536504,4689644.782611598,19,T
1664735252.6493506,535,69720,0,GPS1_Frame,42.34004633333334,-71.08856633333333,54.2,327950.2550440347,4689644.854953645,19,T
1664735253.6524222,536,69820,0,GPS1_Frame,42.340046666666666,-71.08856566666667,54.2,327950.31087346794,4689644.890618797,19,T
1664735254.6504936,537,69920,0,GPS1_Frame,42.340046833333325,-71.08856466666666,54.1,327950.3937084553,4689644.907102384,19,T
1664735255.6478586,538,70020,0,GPS1_Frame,42.34004733333333,-71.08856333333333,54.0,327950.5049127365,4689644.959925622,19,T
1664735256.6523554,539,70120,0,GPS1_Frame,42.34004783333333,-71.0885615,54.0,327950.6573072196,4689645.011737122,19,T
1664735257.6590319,540,70220,0,GPS1_Frame,42.34004816666667,-71.08856066666667,54.1,327950.7268667159,4689645.047065031,19,T
1664735258.6525273,541,70320,0,GPS1_Frame,42.340048333333336,-71.08856,54.2,327950.7822415654,4689645.064223116,19,T
1664735259.653787,542,70420,0,GPS1_Frame,42.34004783333333,-71.08856,54.6,327950.78087781975,4689645.008701905,19,T
1664735260.651001,543,70520,0,GPS1_Frame,42.34004783333333,-71.08855966666667,54.8,327950.8083379527,4689645.008027413,19,T
1664735261.6543918,544,70620,0,GPS1_Frame,42.340047000000006,-71.0885595,55.1,327950.8197951104,4689644.915154813,19,T
1664735262.6515436,545,70720,0,GPS1_Frame,42.340046666666666,-71.08855883333334,55.3,327950.87380621594,4689644.876791688,19,T
1664735263.654648,546,70820,0,GPS1_Frame,42.34004616666666,-71.08855816666666,55.4,327950.9273627405,4689644.81992149,19,T
1664735264.650427,547,70920,0,GPS1_Frame,42.340045499999995,-71.0885575,55.6,327950.98046468466,4689644.744544224,19,T
1664735265.6520274,548,71020,0,GPS1_Frame,42.340044500000005,-71.08855716666667,55.8,327951.0051973292,4689644.63282731,19,T
1664735266.6473484,549,71120,0,GPS1_Frame,42.3400435,-71.08855700000001,56.1,327951.0161999094,4689644.521447639,19,T
